Id,Popularity
27764,0.41663445739456373
27765,0.6525822696156349
27766,0.4650607608003904
27767,0.499475148865095
27768,0.42113433002025213
27769,0.4276072779154116
27770,0.491494174511297
27771,0.45566605716091374
27772,0.417581114555713
27773,0.49601489774945134
27774,0.4208373983410809
27775,0.4838424316297388
27776,0.4687702014114983
27777,0.42712430574607213
27778,0.48033378158996703
27779,0.47415879445596093
27780,0.5376531281855719
27781,0.4273650312740598
27782,0.5688522759268273
27783,0.4227085392372043
27784,0.5190355234174483
27785,0.4832988639490852
27786,0.5742140517592395
27787,0.43652614516236515
27788,0.4844861259537592
27789,0.4106684487817099
27790,0.5817744617832925
27791,0.5298845570121891
27792,0.5188345577083546
27793,0.48760402814470694
27794,0.5009726926704112
27795,0.6686048812205394
27796,0.6779979696243572
27797,0.4506994570967855
27798,0.4536006660404287
27799,0.7370366091068387
27800,0.4323339324863478
27801,0.4144699459266489
27802,0.52959395807245
27803,0.4973104596791155
27804,0.43264295702751976
27805,0.5816057513978465
27806,0.4216099228143209
27807,0.5639605114890816
27808,0.5202245247577728
27809,0.4607701106152255
27810,0.41657592679167826
27811,0.42601075486043494
27812,0.4500955146017662
27813,0.4530885855971136
27814,0.5504753478938148
27815,0.4268154181507659
27816,0.7125612498232531
27817,0.4368119063415793
27818,0.7188107563401709
27819,0.72463469059094
27820,0.46839710317733485
27821,0.4402626093415372
27822,0.4246704865621448
27823,0.44842264083173433
27824,0.571062022707368
27825,0.581458001797537
27826,0.5788212937518801
27827,0.617940144356823
27828,0.452676531154644
27829,0.4489738846789579
27830,0.43448925853418263
27831,0.48670220809047865
27832,0.5765208264031152
27833,0.7297436940364146
27834,0.4222691589774926
27835,0.43992640349344
27836,0.4239668721633856
27837,0.39318338289374477
27838,0.5861445603252511
27839,0.5434702341930986
27840,0.4162500338469183
27841,0.4931293371051692
27842,0.47664005474326554
27843,0.4181483698780438
27844,0.424475369697163
27845,0.471978062823664
27846,0.47144065081196673
27847,0.4809209343125944
27848,0.4978368647039236
27849,0.6976914832745089
27850,0.4869339227632603
27851,0.5240171504885146
27852,0.4625026301859874
27853,0.5569403518351977
27854,0.685106242756763
27855,0.6205875174985285
27856,0.4306390936979362
27857,0.6076775699105177
27858,0.4639600517845557
27859,0.44928264576228183
27860,0.5336482565692875
27861,0.5420275441005729
27862,0.41671594778837845
27863,0.41726775261885035
27864,0.425029470001016
27865,0.5207747807771378
27866,0.6116038220126968
27867,0.5156849555177224
27868,0.5179025998094996
27869,0.5001292765972222
27870,0.4078028167975841
27871,0.4231278143872889
27872,0.40251809244186876
27873,0.4669677851309811
27874,0.4367043174721047
27875,0.47377812582556644
27876,0.459920797259354
27877,0.46167371624462866
27878,0.47099255139138163
27879,0.4438372387820971
27880,0.5704200343824024
27881,0.5271327211724186
27882,0.433885711049945
27883,0.4300012313043566
27884,0.5279049778482704
27885,0.4182676864052549
27886,0.4347291646291046
27887,0.6339060360938553
27888,0.4807575946020703
27889,0.487957070476076
27890,0.45118822389020913
27891,0.4334769214094708
27892,0.6676851499293982
27893,0.33548434871362426
27894,0.596204789730695
27895,0.42094774011818376
27896,0.43803839466593314
27897,0.4337904477579536
27898,0.5000533083570002
27899,0.6955789625955089
27900,0.5398460322488623
27901,0.5192976925067061
27902,0.4909283708578689
27903,0.4308032469609242
27904,0.5926762492447726
27905,0.5323413719893368
27906,0.43475046162453235
27907,0.4897224658392936
27908,0.51977622583497
27909,0.4780949735704939
27910,0.4271184642144025
27911,0.5034358082172401
27912,0.4209747400265197
27913,0.5704729770893232
27914,0.4193415368962494
27915,0.4554120511375739
27916,0.5584720679999673
27917,0.43584046455226283
27918,0.48676344762769536
27919,0.49369160620036584
27920,0.4160886896661386
27921,0.5831115946222708
27922,0.4299633513456305
27923,0.4887025395189735
27924,0.46718356501111
27925,0.39670413788366354
27926,0.44914193471333697
27927,0.7498049056898605
27928,0.5057194944273793
27929,0.46896338919256286
27930,0.42249417373941817
27931,0.42762082632925663
27932,0.5042999848164214
27933,0.5760368371488489
27934,0.43566407839985
27935,0.4209669147401018
27936,0.44802407915253967
27937,0.43408490338360134
27938,0.4860627570893405
27939,0.4135373139394386
27940,0.4836812009550245
27941,0.4820583767338286
27942,0.43480978000777853
27943,0.4195864197467783
27944,0.38918256516759203
27945,0.548391548267629
27946,0.4226775671891578
27947,0.6142809057042836
27948,0.47549561647479405
27949,0.5917000230332743
27950,0.5750857821851509
27951,0.7406899832603815
27952,0.5017109566767531
27953,0.4215081087159379
27954,0.4324921507112597
27955,0.4716204308693833
27956,0.5551224665176778
27957,0.6457948675949192
27958,0.43339327934392824
27959,0.6393047885815052
27960,0.4259020374449806
27961,0.4495098536810737
27962,0.4311797501331707
27963,0.4995434258272667
27964,0.7026797116022849
27965,0.5823834885329175
27966,0.5178579761148955
27967,0.520853400382193
27968,0.7083543567455525
27969,0.4928092076617313
27970,0.43401264793935745
27971,0.4236170812044737
27972,0.45610924377996265
27973,0.34650684494067835
27974,0.41237321853139747
27975,0.6812911463768355
27976,0.5871165257936672
27977,0.3454125807390893
27978,0.4302081867806046
27979,0.5131715939316616
27980,0.46552576531978135
27981,0.7594699141295731
27982,0.4780605253262754
27983,0.42353411302446653
27984,0.7531361552090914
27985,0.49526647359003856
27986,0.41267979008003325
27987,0.3763517893882493
27988,0.7036391560495854
27989,0.4125097875232654
27990,0.41783218838406755
27991,0.5131593850584562
27992,0.5569115182945552
27993,0.4176916160879065
27994,0.45422582214097446
27995,0.5733977850502011
27996,0.4692930244908459
27997,0.4143670306680265
27998,0.49978183987853775
27999,0.5053606553179651
28000,0.5281911800703983
28001,0.440199610612588
28002,0.41750782653569185
28003,0.6943776533462206
28004,0.48775728432561405
28005,0.4621900605155876
28006,0.4749036272219588
28007,0.45198709603633064
28008,0.43670846414903347
28009,0.47317742831038023
28010,0.7262837876200575
28011,0.5185953306657108
28012,0.40784666246339135
28013,0.41974065822976914
28014,0.44210304345291407
28015,0.5872081813888578
28016,0.4271593278970842
28017,0.4318231838217753
28018,0.5464903345966952
28019,0.5657890486536092
28020,0.5421525010049124
28021,0.4392343277787486
28022,0.42265708777446576
28023,0.43746836302595793
28024,0.5688061989420323
28025,0.5178177821323809
28026,0.45749518841952647
28027,0.4373586439034295
28028,0.5041788514399496
28029,0.44067978977357114
28030,0.473039246745736
28031,0.49485769490357656
28032,0.5016193816321004
28033,0.4252258495172607
28034,0.5980846958481022
28035,0.4523305060058398
28036,0.49450540268458826
28037,0.5605595804979714
28038,0.4777083001800848
28039,0.402920617856187
28040,0.5708145734071274
28041,0.4130416902559108
28042,0.43111003137042136
28043,0.42709335940515925
28044,0.702638724813401
28045,0.4164408712238054
28046,0.49933451493960945
28047,0.770362411625377
28048,0.4158010294339172
28049,0.4314855404467958
28050,0.4399019203496818
28051,0.5000772689053493
28052,0.43424651467714165
28053,0.5504217249374009
28054,0.42412844277120276
28055,0.46055642223980936
28056,0.4269327847142715
28057,0.4534088551293477
28058,0.4205903161318988
28059,0.4275328955427721
28060,0.5916791674507453
28061,0.680503457623204
28062,0.5789740864419919
28063,0.5110216209232588
28064,0.41365211269268537
28065,0.48206090206444896
28066,0.42624360246885395
28067,0.4637944587690617
28068,0.48777527015001165
28069,0.5075950658076656
28070,0.41601977091289194
28071,0.716454053145773
28072,0.5066517116144077
28073,0.5719774270228682
28074,0.398836082505585
28075,0.4213829903340826
28076,0.487334063178355
28077,0.5562901841075261
28078,0.43331726312879776
28079,0.4310746294268326
28080,0.40564560561334384
28081,0.48109939372385596
28082,0.59550587567393
28083,0.4301065859320654
28084,0.5197179954936291
28085,0.6262716782390604
28086,0.4174359769497529
28087,0.4234634582586795
28088,0.4171769410103683
28089,0.6792606030744485
28090,0.499733163474904
28091,0.5100013509175574
28092,0.4967052102480587
28093,0.600023631303933
28094,0.4211031417240646
28095,0.4333649993072609
28096,0.4212773712495407
28097,0.49166445723006597
28098,0.5547785959366064
28099,0.5790360213938636
28100,0.5757680430686043
28101,0.4680713090862229
28102,0.431327964960943
28103,0.41934253884852984
28104,0.48221939251361867
28105,0.4776620481931726
28106,0.45549134779359174
28107,0.4507614822884778
28108,0.4169758892765164
28109,0.5657614943838083
28110,0.47038084954242093
28111,0.5795372256139801
28112,0.41538521696573283
28113,0.46487617715909396
28114,0.44669472234219043
28115,0.43937925343954404
28116,0.4245320984509319
28117,0.441347256040552
28118,0.6604037628570729
28119,0.4558047242219967
28120,0.523903269648812
28121,0.5004662424302648
28122,0.41989373125422996
28123,0.42115068562825064
28124,0.4275080118031059
28125,0.7084279500484688
28126,0.4404705450857686
28127,0.42711987067702517
28128,0.4472005265470855
28129,0.6358832346796155
28130,0.5808110219537322
28131,0.4829806966429335
28132,0.5949879940053641
28133,0.49974647730724187
28134,0.4975234224708949
28135,0.5456951532857286
28136,0.46735633950234223
28137,0.485069501158451
28138,0.4164726500138582
28139,0.42970606476819184
28140,0.5165038061363885
28141,0.5188599208877386
28142,0.5828746651267888
28143,0.5720146559506869
28144,0.4375729095009797
28145,0.43235827341250016
28146,0.3699203431693106
28147,0.4263443861950314
28148,0.5551743528370924
28149,0.4459205539184654
28150,0.41994268119347933
28151,0.631173104195155
28152,0.704131464865351
28153,0.4290982852369791
28154,0.5774039994115985
28155,0.48852696907557663
28156,0.47647423842887004
28157,0.42027684396181564
28158,0.4481589136466624
28159,0.4897554477547638
28160,0.49106974047447877
28161,0.42419928701599996
28162,0.61808970347123
28163,0.5028894703554148
28164,0.4101819821039761
28165,0.47413549360575513
28166,0.31837961370799106
28167,0.4225069279656002
28168,0.506862432100641
28169,0.5307772262442887
28170,0.48136756764688426
28171,0.43176078204316287
28172,0.48752688817483886
28173,0.47126666014350127
28174,0.5140346250394133
28175,0.42984531803630627
28176,0.497777736010085
28177,0.4477412577204068
28178,0.42626107329293184
28179,0.4036835488914952
28180,0.5007421610316981
28181,0.4570622863528582
28182,0.4185303059936696
28183,0.5031826405346032
28184,0.42587264498177135
28185,0.6158383899386085
28186,0.5705664569740813
28187,0.6261233045966834
28188,0.49925509128999007
28189,0.40640040924312315
28190,0.42501004020545835
28191,0.4822774919648209
28192,0.4120177706769023
28193,0.5057605456119241
28194,0.42753253499196614
28195,0.3919567380971609
28196,0.44696833061953484
28197,0.43223293006336605
28198,0.4932430273331869
28199,0.4055878851310098
28200,0.4516972808146024
28201,0.589537529934055
28202,0.5528903733833432
28203,0.43026439487444307
28204,0.4981007149890398
28205,0.5635064252492871
28206,0.5351826315049429
28207,0.4430461778173812
28208,0.44599771345043543
28209,0.5408971970181741
28210,0.43020782214204323
28211,0.45405796116692015
28212,0.5894407593086198
28213,0.6584117789288473
28214,0.48749779987941594
28215,0.426087597399626
28216,0.4721806552331298
28217,0.4186898566353172
28218,0.579450209492605
28219,0.5024210399518984
28220,0.42330286042254234
28221,0.42580240886660536
28222,0.65632988221965
28223,0.625155023311055
28224,0.474096289515159
28225,0.5082967236790739
28226,0.4188304028767528
28227,0.43240808140753634
28228,0.56737537497886
28229,0.42516441829207935
28230,0.48377976263664413
28231,0.5682985387517857
28232,0.4465514938568608
28233,0.42861422513765496
28234,0.5359148466316623
28235,0.486753147515094
28236,0.726195832025217
28237,0.5055496075755808
28238,0.5670168172115798
28239,0.5107527738607652
28240,0.6038441742223332
28241,0.415895072190675
28242,0.44728522191422726
28243,0.5482341501227782
28244,0.5199417953760601
28245,0.43064925917062313
28246,0.41761608026258024
28247,0.4620030928740581
28248,0.6070245324815138
28249,0.637610102244229
28250,0.45214425160710614
28251,0.4990439225040227
28252,0.44043121910552735
28253,0.44578473929371504
28254,0.423266846870905
28255,0.46300302289114276
28256,0.4868301609634186
28257,0.5331742502279782
28258,0.49775034693694553
28259,0.42421898380699624
28260,0.5095600770964779
28261,0.4670472929958784
28262,0.4642196734577476
28263,0.4594518120051702
28264,0.5784522507922614
28265,0.724181381572631
28266,0.4149973363154652
28267,0.6016264415940635
28268,0.4390798513011534
28269,0.45126676041021324
28270,0.480091195526844
28271,0.446385526316394
28272,0.5246550960801317
28273,0.4986431832660964
28274,0.590712528352744
28275,0.5251428336871418
28276,0.5248473798774794
28277,0.5034790177904458
28278,0.4092865776680767
28279,0.421593486585929
28280,0.41898865050554013
28281,0.47043163030473273
28282,0.406511687052742
28283,0.43395061445281985
28284,0.48617471454908406
28285,0.6124768461028895
28286,0.42236000651139166
28287,0.48552105317309896
28288,0.47815396891187745
28289,0.544206665043505
28290,0.4212377753820538
28291,0.6137088133263673
28292,0.4958090917479829
28293,0.46213348809395355
28294,0.4425745314626751
28295,0.5966195245640022
28296,0.59996680377243
28297,0.4772383928374192
28298,0.4339219473490577
28299,0.42607898430785385
28300,0.4470206247265928
28301,0.5848664328563683
28302,0.6892650099453735
28303,0.49874510479692435
28304,0.5906519694507721
28305,0.5154846825527958
28306,0.5207775648058731
28307,0.4397517009508264
28308,0.39136288439843264
28309,0.6790466149549935
28310,0.427659469422362
28311,0.42462911607426546
28312,0.4327596317120927
28313,0.4435394128085386
28314,0.5797864311204458
28315,0.40615860473363563
28316,0.5002207152446652
28317,0.4564055815681257
28318,0.4619391443414092
28319,0.5786371403998569
28320,0.4378105158992879
28321,0.486250280547405
28322,0.6834897238001075
28323,0.5024301619400775
28324,0.42449671170049547
28325,0.42965225209247293
28326,0.6203614776268768
28327,0.4310282361862194
28328,0.43069197375582174
28329,0.44104622752919415
28330,0.5755199398630649
28331,0.4416372385818864
28332,0.45383603334511463
28333,0.4926616965896454
28334,0.42295174028339766
28335,0.5227295525665275
28336,0.41897993158502234
28337,0.41002379752793944
28338,0.4194493718331536
28339,0.45335496297358585
28340,0.4338259703828853
28341,0.6120510776635859
28342,0.5275547840106534
28343,0.4817227217010628
28344,0.4163941748708497
28345,0.4708000101957726
28346,0.5938209549972322
28347,0.5239360700453932
28348,0.5014952974813576
28349,0.3960992032529493
28350,0.6406084120099883
28351,0.4033915891478406
28352,0.48076191674478447
28353,0.5044976418158571
28354,0.586985491786545
28355,0.5885477786071589
28356,0.4867051094423677
28357,0.42367981498277846
28358,0.47279346407403744
28359,0.6996155490503964
28360,0.504822833650155
28361,0.4303453336917018
28362,0.4192472878152717
28363,0.42393628053475374
28364,0.4476315488168697
28365,0.4352825293490167
28366,0.4179921306212508
28367,0.29365662634686057
28368,0.4133042893515599
28369,0.4141968524273147
28370,0.5766269678728793
28371,0.46412719281584397
28372,0.5856731521754721
28373,0.44147941226352544
28374,0.4329244205489588
28375,0.5075344348548443
28376,0.4941224805531508
28377,0.43375233779084166
28378,0.4262790875118602
28379,0.601615696014227
28380,0.43767277167684954
28381,0.3815409478930684
28382,0.6530817100259149
28383,0.7101136833061121
28384,0.44881110527007034
28385,0.4811004944350494
28386,0.42750927088591406
28387,0.5308340990065404
28388,0.4503765885625886
28389,0.410541449775868
28390,0.5134415635336996
28391,0.4934320718245275
28392,0.5490604108137953
28393,0.474565221725052
28394,0.5029401676129793
28395,0.5737693558919671
28396,0.5191896934099984
28397,0.41508242492653635
28398,0.47118201183876507
28399,0.4181163450030943
28400,0.42777710226580473
28401,0.3985225921173801
28402,0.6632783097077891
28403,0.4507281016183814
28404,0.4879719553824059
28405,0.5450538646121067
28406,0.4423940594652088
28407,0.592048111874212
28408,0.5675940263240797
28409,0.4500053813826629
28410,0.4225983801075555
28411,0.5110303887863685
28412,0.4997077117591972
28413,0.5253871782445241
28414,0.44755508834200747
28415,0.49481013487653625
28416,0.494035303391382
28417,0.7134014497615521
28418,0.6311810332246347
28419,0.5382318602183997
28420,0.4371654223108526
28421,0.44794724590847335
28422,0.4265339099982089
28423,0.42606325668559564
28424,0.40999845278233715
28425,0.48750083765102564
28426,0.5910167390977277
28427,0.4261885952920638
28428,0.47981391375629345
28429,0.5007649687549177
28430,0.41571863658328845
28431,0.4995387935646805
28432,0.6848921442451746
28433,0.48082470138564753
28434,0.4222525284044906
28435,0.56432211564962
28436,0.4332380154169958
28437,0.4363075831364535
28438,0.45341582009411474
28439,0.652074860331632
28440,0.5728062742529224
28441,0.5276359291971795
28442,0.4712682679736987
28443,0.4271001057173118
28444,0.43231127604021613
28445,0.5252526366649531
28446,0.419560447045537
28447,0.5010307893646619
28448,0.4342117387434072
28449,0.407183513193716
28450,0.48496020911331866
28451,0.4971126633603334
28452,0.6279486851637922
28453,0.5074769417332703
28454,0.4909740410514951
28455,0.48203089843161445
28456,0.46291251888659346
28457,0.4139701378522489
28458,0.5118304928102778
28459,0.4398546974881996
28460,0.5401646568533068
28461,0.4145791251110704
28462,0.5293977325970873
28463,0.4412849317041521
28464,0.730571503438555
28465,0.7004783919590545
28466,0.4107704794042171
28467,0.41366595510998516
28468,0.4913438403618419
28469,0.44071595123540847
28470,0.3690759909308222
28471,0.5334394253233953
28472,0.4292279967957577
28473,0.4225112328119446
28474,0.4770345304814245
28475,0.4127126106961523
28476,0.5173065492722989
28477,0.484119417739556
28478,0.5469045450601144
28479,0.6901251862775707
28480,0.584878076044094
28481,0.4277177921758647
28482,0.5404591600296803
28483,0.431871013773395
28484,0.4596358110851836
28485,0.40377562293606345
28486,0.7034735739084438
28487,0.6077828697641872
28488,0.512670612183937
28489,0.5444274945221819
28490,0.5360803357499376
28491,0.41186776537091296
28492,0.503513703933604
28493,0.4156917576550264
28494,0.4323141072546774
28495,0.4175290728720659
28496,0.4173225660719543
28497,0.41102877856437886
28498,0.47827221013556737
28499,0.4166594842002116
28500,0.4362478682368187
28501,0.42798969216368526
28502,0.4339387874328382
28503,0.4210428534692861
28504,0.45270987176337135
28505,0.729346769690925
28506,0.4837871593382139
28507,0.4942027208860597
28508,0.5274220738664689
28509,0.7188881799038059
28510,0.4642866470631347
28511,0.5292087949091385
28512,0.42309017201430404
28513,0.5336613350929198
28514,0.4159340984924923
28515,0.5418136604539235
28516,0.549947442087005
28517,0.42958739382940353
28518,0.4176005463635371
28519,0.497991731878042
28520,0.5360961907145653
28521,0.5268004262934938
28522,0.6081755706212983
28523,0.45598050957943026
28524,0.523840471656928
28525,0.41030661516602956
28526,0.6126968720142317
28527,0.526931511760737
28528,0.47442762819801376
28529,0.47014793379349645
28530,0.5329665418040083
28531,0.47328351161732285
28532,0.4191125575962515
28533,0.45573473801868075
28534,0.47889687923287266
28535,0.460120058861954
28536,0.7305991332640543
28537,0.4299913513193083
28538,0.4166558745372964
28539,0.4845960045134233
28540,0.44214056832809906
28541,0.45833466605921463
28542,0.4168466184913748
28543,0.4199657254878684
28544,0.5925112948207261
28545,0.4809210847634976
28546,0.4746744336011993
28547,0.5472587534153878
28548,0.48364022245673566
28549,0.5914234362391628
28550,0.46128320148356977
28551,0.40673039054285476
28552,0.4210735192088638
28553,0.4113370019574147
28554,0.5550795127880115
28555,0.4526987810530304
28556,0.439475058163547
28557,0.5753100687716783
28558,0.41330642583838706
28559,0.4860156848490216
28560,0.4368655422174577
28561,0.40687580630885106
28562,0.5125437520143673
28563,0.4033158264131695
28564,0.4690668541999569
28565,0.48654022122547863
28566,0.42522520659626695
28567,0.43603354096361496
28568,0.42979049684180687
28569,0.637826900644095
28570,0.491109184222646
28571,0.4358371560964427
28572,0.6285038948887679
28573,0.4121556762241482
28574,0.5081300735352362
28575,0.4857261352763635
28576,0.35251274769472957
28577,0.505458358213016
28578,0.43186035610161766
28579,0.7086888486569592
28580,0.47610815453981725
28581,0.4643565864720368
28582,0.7127877052146211
28583,0.33300867245507415
28584,0.5324125843049818
28585,0.431837381857767
28586,0.5149417504810244
28587,0.5325114039511846
28588,0.4578142568247151
28589,0.43041990786056106
28590,0.47266782496517695
28591,0.4288582698197019
28592,0.5024613361225876
28593,0.5243721956997999
28594,0.5638150223905799
28595,0.3855591575359477
28596,0.5251530251219944
28597,0.4756550892513417
28598,0.5251050969085137
28599,0.708223044403127
28600,0.3924933408866776
28601,0.5118315173377326
28602,0.4680549528782798
28603,0.6937309601817928
28604,0.49059549862560137
28605,0.5514634879123591
28606,0.49493858027005644
28607,0.5732440381621194
28608,0.5282667695227409
28609,0.5424704188859559
28610,0.5944231492246754
28611,0.565663498464593
28612,0.4378674252460955
28613,0.4329464176631048
28614,0.5402704047920869
28615,0.5764409067568887
28616,0.47672481337973166
28617,0.5261149536751609
28618,0.4283935345660106
28619,0.42528905514509574
28620,0.42843525176597813
28621,0.46913392142740246
28622,0.5381478553817227
28623,0.4115120804948269
28624,0.49973902008484866
28625,0.5124966632783473
28626,0.45693645376913306
28627,0.43345501938200454
28628,0.731738789660992
28629,0.504871319796943
28630,0.570663968914314
28631,0.4155906782834162
28632,0.34246030004457667
28633,0.4356340565162697
28634,0.43305916711108794
28635,0.5772017023418176
28636,0.43885480700138296
28637,0.6044294446725909
28638,0.5830317998900185
28639,0.5753633708643934
28640,0.49990424342249595
28641,0.47595260838375286
28642,0.4529871395105747
28643,0.5209680165324844
28644,0.5761380530641226
28645,0.4580744707050804
28646,0.7546704478707553
28647,0.4782948812976262
28648,0.5051651214503182
28649,0.4315373039696947
28650,0.45888873673391795
28651,0.41505755120068843
28652,0.4692284065003738
28653,0.59455572800608
28654,0.5304466703212511
28655,0.5098088597754313
28656,0.4938542430687057
28657,0.5475563420713669
28658,0.4169849409798096
28659,0.44492552695364074
28660,0.4144304882014868
28661,0.4600752054389734
28662,0.6421960153396032
28663,0.428011724368959
28664,0.46408573696260846
28665,0.4402689290031865
28666,0.4928103432809265
28667,0.4244044186659404
28668,0.5178973739776367
28669,0.45303972454463515
28670,0.6763874304065652
28671,0.5886610113495226
28672,0.5198132789897146
28673,0.7013342154216078
28674,0.4129686390565745
28675,0.4453310926426323
28676,0.4451569807898152
28677,0.5117151647567106
28678,0.5180092183059736
28679,0.4190873656727623
28680,0.7512204668099172
28681,0.4132476366874218
28682,0.5029302333377981
28683,0.4743253441451206
28684,0.4223705009400696
28685,0.4290720321453203
28686,0.2867286140522152
28687,0.5505826343452518
28688,0.3925173012578993
28689,0.5069854390737606
28690,0.4058640574694703
28691,0.4933537084324219
28692,0.4635560627781082
28693,0.43434894587233663
28694,0.6319199228294924
28695,0.4104794522579685
28696,0.4673899931136259
28697,0.41815726542309917
28698,0.4536028894845452
28699,0.44826631044365806
28700,0.495010445276975
28701,0.5252064456423688
28702,0.44419097437515986
28703,0.45749108980494
28704,0.4273564869208784
28705,0.601342510722666
28706,0.4880155729516483
28707,0.6696522372187301
28708,0.42697507396171225
28709,0.4213150534210635
28710,0.47928669978908517
28711,0.42862027269212005
28712,0.4480908682134593
28713,0.432414843190429
28714,0.5119655687378705
28715,0.4290413020237934
28716,0.4364583161771178
28717,0.426256365777341
28718,0.5134898459749224
28719,0.4733024298442467
28720,0.4011185510712041
28721,0.47607777603543533
28722,0.43521864279100847
28723,0.45224759834463013
28724,0.43649508436431506
28725,0.4340885100955681
28726,0.4176510326353007
28727,0.6078081452084492
28728,0.6984769960442321
28729,0.4464421942689192
28730,0.7375024879865157
28731,0.5179713321090805
28732,0.42506894831497916
28733,0.4391585262303697
28734,0.45458420166159386
28735,0.5119188280344953
28736,0.40622104228409117
28737,0.44882430538136464
28738,0.41706465595606074
28739,0.385029471528176
28740,0.4558815650822781
28741,0.4618663546529089
28742,0.4363913576372471
28743,0.535609104499921
28744,0.6262065932089077
28745,0.515189788961355
28746,0.5902759191281943
28747,0.7142835693595646
28748,0.5641531243970175
28749,0.5182671364981571
28750,0.5265348533289709
28751,0.5178911066886445
28752,0.49047253877480823
28753,0.44410068455952495
28754,0.49365412473965525
28755,0.4933432719144677
28756,0.48696046290727074
28757,0.5378254907202361
28758,0.39023150306007925
28759,0.4359214453913088
28760,0.6032822615364499
28761,0.4748523316577482
28762,0.3771337783808424
28763,0.4155088913148826
28764,0.48695738796457666
28765,0.4414797107579658
28766,0.49407312514677754
28767,0.474944726332448
28768,0.4202131178617735
28769,0.45955432882808217
28770,0.41606992752236605
28771,0.47340867146664756
28772,0.4259571912227189
28773,0.6752772333443595
28774,0.49943963943489544
28775,0.42819652653626855
28776,0.42498641862188685
28777,0.42588971372437723
28778,0.6187055511936048
28779,0.41668801553437657
28780,0.5808023895696856
28781,0.5087400426070912
28782,0.6963977723211813
28783,0.4139844316726429
28784,0.5368922547857614
28785,0.4393642790170969
28786,0.6961295452274318
28787,0.51675317539483
28788,0.4273096354019484
28789,0.5118933947555925
28790,0.4843471424443377
28791,0.4525539619075701
28792,0.5337429584507113
28793,0.5238676871184464
28794,0.4986584524086458
28795,0.7245505518353427
28796,0.43712818193120473
28797,0.643976568525429
28798,0.4288065228408888
28799,0.5192828465773829
28800,0.48859105743036535
28801,0.4977524532750628
28802,0.4692518878625493
28803,0.44443924145643104
28804,0.41634706516048164
28805,0.45881257555424515
28806,0.4398861775156641
28807,0.4320928848424106
28808,0.42224570930995725
28809,0.697760554594067
28810,0.48949176446271625
28811,0.42761725624061925
28812,0.6776162758733889
28813,0.5122912310581311
28814,0.4172773418572173
28815,0.4312520543554317
28816,0.4141277290660056
28817,0.5084634177270998
